crown_uid,area,crown_area_m2,species_clean,label_acacia_visual,label_acacia_species,label_acacia_clustering,pred_acacia_visual_model,prob_acacia_visual_model,model_confidence,model_cluster_disagree,uncertain,lon,lat,source_file,source_index,orig_crown_id
SV_S3:crown_0400,SV_S3,17.669567446923363,,-1,-1,0,1,0.9245145498889802,0.9245145498889802,True,False,77.18626490761494,28.53150281552734,s3_master_format.geojson,399,crown_0400
SV_S2:crown_0175,SV_S2,23.904586635341627,,-1,-1,1,0,0.07772077167943807,0.922279228320562,True,False,77.17375735105531,28.529506299895043,s2_master_format.geojson,174,crown_0175
SV_S1:crown_0654,SV_S1,65.79602044241402,,-1,-1,1,0,0.07787320580368613,0.9221267941963138,True,False,77.1773900802564,28.53362241251225,s1_master_format.geojson,653,crown_0654
SV_S1:crown_0501,SV_S1,21.243417369805254,,-1,-1,1,0,0.07814974080435137,0.9218502591956487,True,False,77.17680204467288,28.533456199139668,s1_master_format.geojson,500,crown_0501
SV_S2:crown_0530,SV_S2,31.651420081625,,-1,-1,0,1,0.921630851580578,0.921630851580578,True,False,77.17472531485502,28.52785025805799,s2_master_format.geojson,529,crown_0530
SV_S3:crown_0420,SV_S3,16.35839886876746,,-1,-1,0,1,0.914361582595781,0.914361582595781,True,False,77.18642969681292,28.531444293725524,s3_master_format.geojson,419,crown_0420
SV_S3:crown_0396,SV_S3,15.188445815271661,,-1,-1,0,1,0.9091287648598868,0.9091287648598868,True,False,77.18625180692966,28.53138537437493,s3_master_format.geojson,395,crown_0396
SV_S1:crown_0573,SV_S1,12.485799616677916,,-1,-1,1,0,0.09189335712159905,0.9081066428784009,True,False,77.17733742259378,28.533517460248127,s1_master_format.geojson,572,crown_0573
SV_S1:crown_0532,SV_S1,26.172264566054576,,-1,-1,0,1,0.9048987920845879,0.9048987920845879,True,False,77.17738072768447,28.532326829474115,s1_master_format.geojson,531,crown_0532
SV_S1:crown_0355,SV_S1,16.405959939583923,,-1,-1,1,0,0.09641497216329248,0.9035850278367075,True,False,77.17680601919129,28.53313371596643,s1_master_format.geojson,354,crown_0355
